id,created_at,text
801579422080004096,2016-11-24 00:13:21,b'RT @sgomezceledon: Opini\xc3\xb3n de @eduardo_artes sobre #Uni\xc3\xb3nPatri\xc3\xb3tica @chile_upa https://t.co/MKLpf1lC2a v\xc3\xada @infogatecl @profe_fabi @Ferberm\xe2\x80\xa6'
801579370687197184,2016-11-24 00:13:09,"b'RT @eduardo_artes: Insulza MAFIOSO de marca mayor, ""socioslistos"" tratan de sacar ganancia en la crisis-podredumbre de la MAFIA!'"
801578500389998593,2016-11-24 00:09:41,"b'Insulza MAFIOSO de marca mayor, ""socioslistos"" tratan de sacar ganancia en la crisis-podredumbre de la MAFIA!'"
800744898303578117,2016-11-21 16:57:15,b'ASAMBLEA REGIONAL UPA https://t.co/grFYPP6eQQ'
800742582208888832,2016-11-21 16:48:03,b'Atinado https://t.co/jdBG15FT4U'
800492166929907712,2016-11-21 00:12:59,b'Jajaja: Bachelet dice que su equipo pol\xc3\xadtico esta extraordinariamente bien! c\xc3\xb3mo ser\xc3\xada si estuviera mal NO MAS MAFIA!'
799214512180228096,2016-11-17 11:36:03,"b'La MAFIA (Nv. Mayor\xc3\xada- Chile Vamos) la hizo otra vez, reajuste MISERABLE! a refundar CHILE!!'"
798310661495209984,2016-11-14 23:44:28,b'La opini\xc3\xb3n de Eduardo Art\xc3\xa9s https://t.co/ByrZkWPCVw v\xc3\xada @YouTube'
797537098618249217,2016-11-12 20:30:36,b'La opini\xc3\xb3n de Sergio G\xc3\xb3mez https://t.co/r1vkjTrXNE v\xc3\xada @YouTube'
796870383358111744,2016-11-11 00:21:19,b'RT @infogatecl: Estamos con @eduardo_artes grabando una nueva opini\xc3\xb3n y pronto disponible en nuestro portal @chile_upa @sgomezceledon https\xe2\x80\xa6'
796808383642959872,2016-11-10 20:14:57,b'RT @sgomezceledon: Quieres saber m\xc3\xa1s de @chile_upa pronto en @infogatecl @eduardo_artes #PresidenteChile2017 y #SergioG\xc3\xb3mez #UPAprovidencia\xe2\x80\xa6'
796323613783756800,2016-11-09 12:08:39,b'RT @RecabarrenLuisE: Recuperar #Chile est\xc3\xa1 en tus manos. #Art\xc3\xa9sPresidente https://t.co/kvGN1oa1ZU'
795734968257409025,2016-11-07 21:09:35,"b'En Octubre todos los fondos sufrieron perdidas, es decir, los trabajadores pierden su dinero y las AFPs siguen con utilidades.'"
795455858075463681,2016-11-07 02:40:30,b'De vocero de las ISAPRES a candidato de la MAFIA https://t.co/ZJVDkFyJZk'
794572991275429888,2016-11-04 16:12:18,b'RT @sgomezceledon: Nuestro candidato Presidencial @eduardo_artes @chile_upa #NOMasAFPs #ParoNacional #NoAlDuopolio @editordelmedio @eldesco\xe2\x80\xa6'
794572891618766848,2016-11-04 16:11:54,b'RT @chile_upa: #NOMasAFPs grita la inmensa mayor\xc3\xada de los Chilenos y el gobierno defiende al 1% que lucra con la miseria de nuestros ancian\xe2\x80\xa6'
794523582454001665,2016-11-04 12:55:58,"b'Tvn, Mega, la red, canal 13... etc. presentan pel\xc3\xadcula de vampiros para desvirtuar al  Paro NO+AFP, SIRVIENTE DE LAS AFP!, a la calle \xc2\xa1UPA!'"
794210891814289408,2016-11-03 16:13:26,b'RT @RecabarrenLuisE: RT #YoParoEl4 @NOmasAFP @LuisMesina1 @eduardo_artes  @doris_gonzalez_ @MaxQuitral @atilio_herrera @Carlos92_Ast @Gaspa\xe2\x80\xa6'
794210861418160129,2016-11-03 16:13:19,"b'RT @sgomezceledon: Se vienen las presidenciales y con @chile_upa seguimos en la misma, con @eduardo_artes como propuesta https://t.co/nuSbD\xe2\x80\xa6'"
