id,created_at,text
871575927821565952,2017-06-05 03:54:28,b'RT @pboppt: El populismo destruido en tan solo 2 semana en #Tolerancia0\n\n_ Beatriz S\xc3\xa1nchez \xe2\x9d\x8c\n_ Manuel Jos\xc3\xa9 Ossand\xc3\xb3n \xe2\x9d\x8c\n\n#ElevemosElDebatePre\xe2\x80\xa6'
871574623846060037,2017-06-05 03:49:18,"b'RT @CNNChile: Jocelyn-Holt: ""S\xc3\xa1nchez, Guillier y Goic son los tres chiflados"" https://t.co/myUHkin3RI #CNNChile https://t.co/0XE0WnJpGj'"
871574136258260992,2017-06-05 03:47:21,b'RT @PatricioNovoaV: Partidarios de Ossand\xc3\xb3n  viendo  #Tolerancia0 https://t.co/rQ8HDf4Go5'
871568681335238658,2017-06-05 03:25:41,b'Inviten y voy... https://t.co/oPwkbAy9ng'
871566925557620736,2017-06-05 03:18:42,b'A lo 1) No (la superior) 2) Si 3) el prox gob deber\xc3\xa1 dar vuelta la caja fiscal 4) No 5) si https://t.co/nUi9cBiPsw'
871564256466153472,2017-06-05 03:08:06,"b""He dicho q'corro como indep. Fui formado x la DC. Soy d'1familia d'agricultores liberales sXIX del Maule y quiero r\xe2\x80\xa6 https://t.co/a8BsJkGbOx"""
871563600049131520,2017-06-05 03:05:29,"b'X la sencilla raz\xc3\xb3n q\'Ossand\xc3\xb3n cree q\'su forma ""campechana""lo excusa ol\xc3\xadmpica% d\'temas culturales q\'lo dejan mal. https://t.co/yLnORdH427'"
871561730362658817,2017-06-05 02:58:04,b'Este fue @ignaciowalker en septiembre pasado... Hoy habla del Macron chileno... Hay un l\xc3\xadmite a frescos tan imp\xc3\xbadic\xe2\x80\xa6 https://t.co/25tIzcOPqo'
871559858058928128,2017-06-05 02:50:37,"b""Este fresco firm\xc3\xb3 el programa de Bachelet...y trata d'sacudirse. Apoy\xc3\xb3 el vvoluntario y se desdice..  https://t.co/4V0rzwCTd3 v\xc3\xada @emoltv"""
871558378501353472,2017-06-05 02:44:44,"b""Goic es para m\xc3\xad y me temo pa'muchos chilenos 1candidata +d'este gobierno y d'1mal gobierno. Dejen d'adornarse y asu\xe2\x80\xa6 https://t.co/0vbjyBm2K0"""
871555164930551809,2017-06-05 02:31:58,b'RT @joseluisgomez_: Muelle carbon\xc3\xadfero en #Coronel en 1920. Lugar donde se cargaba carb\xc3\xb3n para su distribuci\xc3\xb3n nacional y exportaci\xc3\xb3n. #Cor\xe2\x80\xa6'
871555055178088449,2017-06-05 02:31:32,"b'Bodenh\xc3\xb6fer afirm\xc3\xb3 que trabaja en Uber por ""necesidades econ\xc3\xb3micas"" https://t.co/kCYV1dYF3Q'"
871554466436272128,2017-06-05 02:29:12,"b""En el mismo lugar donde est\xc3\xa1 el 70% del pa\xc3\xads q'no le gusta ninguna de las 2 alianzas, no quiere otro gobierno como\xe2\x80\xa6 https://t.co/5YYjHmPZG3"""
871550298237677569,2017-06-05 02:12:38,"b'Pablo Andueza Guzm\xc3\xa1n, la prematura partida del mejor de su generaci\xc3\xb3n - https://t.co/PSCn0OImiJ'"
871548330391764993,2017-06-05 02:04:49,"b""Preg\xc3\xbantenle a los sres Pi\xc3\xb1era, Bachelet, Lagos, Walker q'lo promovieron y hoy se arrepienten como v\xc3\xadrgenes necias. https://t.co/8WewkoXhUM"""
871547839607918592,2017-06-05 02:02:52,"b""RT @bpolitics: Angela Merkel's chief of staff says the EU will move forward with China and India on climate https://t.co/emgGzjE5qQ https:/\xe2\x80\xa6"""
871518090684760064,2017-06-05 00:04:39,"b'@Cesar84000376 No eres amigo m\xc3\xado... y si tienes alguna queja, hazla al organismo pertinente.. Tb aprende a respetar\xe2\x80\xa6 https://t.co/31gd1KFRd3'"
871516696586194944,2017-06-04 23:59:07,"b""@Cesar84000376 A trolls an\xc3\xb3nimos sibidos x el chorro los trato x lo q'son... sin misericordia..M\xc3\xa9tete en lo q'te in\xe2\x80\xa6 https://t.co/OHKtA7dlIc"""
871516084054237186,2017-06-04 23:56:41,"b""@Cesar84000376 Dala... Te creo un pobre tipo... q'en tu perfil vendes ciencia pol\xc3\xadtica y no pareces ser +q'1carpint\xe2\x80\xa6 https://t.co/lJs0r5YlG1"""
